SRS QCM200 Data File
Data Taken on 04.05.2022 at 13:37:03
Tag Definitions
Zero Rel F        = 1
Zero Rel R        = 2
Zero Rel F and R  = 3
User Tag          = 4
Begining of File  = 5

Notes:


Frequency	Resistance	Delta F	Delta R	Delta Mass	Time (s)	Tag
+04.997254000E+6	+03.344900E+2	-02.600000E+0	+07.000000E-1	+04.593640E-2	+02.711020E+2	0
+04.997253900E+6	+03.344300E+2	-02.700000E+0	+06.400000E-1	+04.770318E-2	+02.721800E+2	0
+04.997254000E+6	+03.344600E+2	-02.600000E+0	+06.700000E-1	+04.593640E-2	+02.732560E+2	0
+04.997254000E+6	+03.344800E+2	-02.600000E+0	+06.900000E-1	+04.593640E-2	+02.743300E+2	0
+04.997253800E+6	+03.344400E+2	-02.800000E+0	+06.500000E-1	+04.946996E-2	+02.754110E+2	0
+04.997253600E+6	+03.344100E+2	-03.000000E+0	+06.200000E-1	+05.300353E-2	+02.764800E+2	0
+04.997253800E+6	+03.344200E+2	-02.800000E+0	+06.300000E-1	+04.946996E-2	+02.775560E+2	0
+04.997253800E+6	+03.344600E+2	-02.800000E+0	+06.700000E-1	+04.946996E-2	+02.786290E+2	0
+04.997253800E+6	+03.344600E+2	-02.800000E+0	+06.700000E-1	+04.946996E-2	+02.797030E+2	0
+04.997253800E+6	+03.344500E+2	-02.800000E+0	+06.600000E-1	+04.946996E-2	+02.807830E+2	0
+04.997253800E+6	+03.344500E+2	-02.800000E+0	+06.600000E-1	+04.946996E-2	+02.818530E+2	0
+04.997253800E+6	+03.344600E+2	-02.800000E+0	+06.700000E-1	+04.946996E-2	+02.829330E+2	0
+04.997253800E+6	+03.344500E+2	-02.800000E+0	+06.600000E-1	+04.946996E-2	+02.840000E+2	0
+04.997253600E+6	+03.344100E+2	-03.000000E+0	+06.200000E-1	+05.300353E-2	+02.850740E+2	0
+04.997253800E+6	+03.344300E+2	-02.800000E+0	+06.400000E-1	+04.946996E-2	+02.861530E+2	0
+04.997253700E+6	+03.344400E+2	-02.900000E+0	+06.500000E-1	+05.123675E-2	+02.872240E+2	0
+04.997253600E+6	+03.344200E+2	-03.000000E+0	+06.300000E-1	+05.300353E-2	+02.882990E+2	0
+04.997253700E+6	+03.344200E+2	-02.900000E+0	+06.300000E-1	+05.123675E-2	+02.893700E+2	0
+04.997253800E+6	+03.344800E+2	-02.800000E+0	+06.900000E-1	+04.946996E-2	+02.904460E+2	0
+04.997253800E+6	+03.344500E+2	-02.800000E+0	+06.600000E-1	+04.946996E-2	+02.915180E+2	0
+04.997253500E+6	+03.344200E+2	-03.100000E+0	+06.300000E-1	+05.477032E-2	+02.925920E+2	0
+04.997253600E+6	+03.344300E+2	-03.000000E+0	+06.400000E-1	+05.300353E-2	+02.936620E+2	0
+04.997253600E+6	+03.344300E+2	-03.000000E+0	+06.400000E-1	+05.300353E-2	+02.947300E+2	0
+04.997253500E+6	+03.344400E+2	-03.100000E+0	+06.500000E-1	+05.477032E-2	+02.958080E+2	0
+04.997253600E+6	+03.344500E+2	-03.000000E+0	+06.600000E-1	+05.300353E-2	+02.968850E+2	0
+04.997253600E+6	+03.344600E+2	-03.000000E+0	+06.700000E-1	+05.300353E-2	+02.979590E+2	0
+04.997253600E+6	+03.344800E+2	-03.000000E+0	+06.900000E-1	+05.300353E-2	+02.990310E+2	0
+04.997253600E+6	+03.345000E+2	-03.000000E+0	+07.100000E-1	+05.300353E-2	+03.001000E+2	0
+04.997253800E+6	+03.345100E+2	-02.800000E+0	+07.200000E-1	+04.946996E-2	+03.011800E+2	0
+04.997253800E+6	+03.345300E+2	-02.800000E+0	+07.400000E-1	+04.946996E-2	+03.022500E+2	0
+04.997253800E+6	+03.345500E+2	-02.800000E+0	+07.600000E-1	+04.946996E-2	+03.033260E+2	0
+04.997253800E+6	+03.345800E+2	-02.800000E+0	+07.900000E-1	+04.946996E-2	+03.043980E+2	0
+04.997253900E+6	+03.345900E+2	-02.700000E+0	+08.000000E-1	+04.770318E-2	+03.054780E+2	0
+04.997253900E+6	+03.345700E+2	-02.700000E+0	+07.800000E-1	+04.770318E-2	+03.065570E+2	0
+04.997253800E+6	+03.345600E+2	-02.800000E+0	+07.700000E-1	+04.946996E-2	+03.076310E+2	0
+04.997253700E+6	+03.345700E+2	-02.900000E+0	+07.800000E-1	+05.123675E-2	+03.087180E+2	0
+04.997253700E+6	+03.345600E+2	-02.900000E+0	+07.700000E-1	+05.123675E-2	+03.097820E+2	0
+04.997253700E+6	+03.345500E+2	-02.900000E+0	+07.600000E-1	+05.123675E-2	+03.108710E+2	0
+04.997253700E+6	+03.345500E+2	-02.900000E+0	+07.600000E-1	+05.123675E-2	+03.119450E+2	0
+04.997253600E+6	+03.345200E+2	-03.000000E+0	+07.300000E-1	+05.300353E-2	+03.130210E+2	0
+04.997253500E+6	+03.345100E+2	-03.100000E+0	+07.200000E-1	+05.477032E-2	+03.140850E+2	0
+04.997253400E+6	+03.345000E+2	-03.200000E+0	+07.100000E-1	+05.653710E-2	+03.151620E+2	0
+04.997253500E+6	+03.345000E+2	-03.100000E+0	+07.100000E-1	+05.477032E-2	+03.162400E+2	0
+04.997253500E+6	+03.345200E+2	-03.100000E+0	+07.300000E-1	+05.477032E-2	+03.173160E+2	0
+04.997253500E+6	+03.345200E+2	-03.100000E+0	+07.300000E-1	+05.477032E-2	+03.183870E+2	0
+04.997253400E+6	+03.345200E+2	-03.200000E+0	+07.300000E-1	+05.653710E-2	+03.194680E+2	0
+04.997253400E+6	+03.345300E+2	-03.200000E+0	+07.400000E-1	+05.653710E-2	+03.205430E+2	0
+04.997253400E+6	+03.345600E+2	-03.200000E+0	+07.700000E-1	+05.653710E-2	+03.216070E+2	0
+04.997253600E+6	+03.345500E+2	-03.000000E+0	+07.600000E-1	+05.300353E-2	+03.226840E+2	0
+04.997253500E+6	+03.345500E+2	-03.100000E+0	+07.600000E-1	+05.477032E-2	+03.237620E+2	0
+04.997253500E+6	+03.345500E+2	-03.100000E+0	+07.600000E-1	+05.477032E-2	+03.248410E+2	0
+04.997253500E+6	+03.345600E+2	-03.100000E+0	+07.700000E-1	+05.477032E-2	+03.259100E+2	0
+04.997253600E+6	+03.345500E+2	-03.000000E+0	+07.600000E-1	+05.300353E-2	+03.269920E+2	0
+04.997253600E+6	+03.345700E+2	-03.000000E+0	+07.800000E-1	+05.300353E-2	+03.280540E+2	0
+04.997253500E+6	+03.345500E+2	-03.100000E+0	+07.600000E-1	+05.477032E-2	+03.291400E+2	0
+04.997253500E+6	+03.345500E+2	-03.100000E+0	+07.600000E-1	+05.477032E-2	+03.302150E+2	0
+04.997253600E+6	+03.345600E+2	-03.000000E+0	+07.700000E-1	+05.300353E-2	+03.312830E+2	0
+04.997253500E+6	+03.345700E+2	-03.100000E+0	+07.800000E-1	+05.477032E-2	+03.323550E+2	0
+04.997253500E+6	+03.345700E+2	-03.100000E+0	+07.800000E-1	+05.477032E-2	+03.334340E+2	0
+04.997253600E+6	+03.345800E+2	-03.000000E+0	+07.900000E-1	+05.300353E-2	+03.344980E+2	0
+04.997253600E+6	+03.346000E+2	-03.000000E+0	+08.100000E-1	+05.300353E-2	+03.355770E+2	0
+04.997253600E+6	+03.346100E+2	-03.000000E+0	+08.200000E-1	+05.300353E-2	+03.366520E+2	0
+04.997253700E+6	+03.346300E+2	-02.900000E+0	+08.400000E-1	+05.123675E-2	+03.377300E+2	0
+04.997253600E+6	+03.346300E+2	-03.000000E+0	+08.400000E-1	+05.300353E-2	+03.388070E+2	0
+04.997253700E+6	+03.346500E+2	-02.900000E+0	+08.600000E-1	+05.123675E-2	+03.398860E+2	0
+04.997253800E+6	+03.346600E+2	-02.800000E+0	+08.700000E-1	+04.946996E-2	+03.409490E+2	0
+04.997253700E+6	+03.346600E+2	-02.900000E+0	+08.700000E-1	+05.123675E-2	+03.420320E+2	0
+04.997253600E+6	+03.346400E+2	-03.000000E+0	+08.500000E-1	+05.300353E-2	+03.431040E+2	0
+04.997253700E+6	+03.346500E+2	-02.900000E+0	+08.600000E-1	+05.123675E-2	+03.441810E+2	0
+04.997253600E+6	+03.346700E+2	-03.000000E+0	+08.800000E-1	+05.300353E-2	+03.452560E+2	0
+04.997253800E+6	+03.346900E+2	-02.800000E+0	+09.000000E-1	+04.946996E-2	+03.463310E+2	0
+04.997253800E+6	+03.347000E+2	-02.800000E+0	+09.100000E-1	+04.946996E-2	+03.473970E+2	0
+04.997253800E+6	+03.347000E+2	-02.800000E+0	+09.100000E-1	+04.946996E-2	+03.484770E+2	0
+04.997253800E+6	+03.347000E+2	-02.800000E+0	+09.100000E-1	+04.946996E-2	+03.495550E+2	0
+04.997253800E+6	+03.346900E+2	-02.800000E+0	+09.000000E-1	+04.946996E-2	+03.506300E+2	0
+04.997253700E+6	+03.346900E+2	-02.900000E+0	+09.000000E-1	+05.123675E-2	+03.517030E+2	0
+04.997253800E+6	+03.347000E+2	-02.800000E+0	+09.100000E-1	+04.946996E-2	+03.527780E+2	0
+04.997253800E+6	+03.347100E+2	-02.800000E+0	+09.200000E-1	+04.946996E-2	+03.538440E+2	0
+04.997253800E+6	+03.347100E+2	-02.800000E+0	+09.200000E-1	+04.946996E-2	+03.549280E+2	0
+04.997253800E+6	+03.347000E+2	-02.800000E+0	+09.100000E-1	+04.946996E-2	+03.559930E+2	0
+04.997253700E+6	+03.346800E+2	-02.900000E+0	+08.900000E-1	+05.123675E-2	+03.570710E+2	0
+04.997253600E+6	+03.346700E+2	-03.000000E+0	+08.800000E-1	+05.300353E-2	+03.581380E+2	0
+04.997253600E+6	+03.346600E+2	-03.000000E+0	+08.700000E-1	+05.300353E-2	+03.592170E+2	0
+04.997253600E+6	+03.346500E+2	-03.000000E+0	+08.600000E-1	+05.300353E-2	+03.602980E+2	0
+04.997253600E+6	+03.346500E+2	-03.000000E+0	+08.600000E-1	+05.300353E-2	+03.613740E+2	0
+04.997253600E+6	+03.346500E+2	-03.000000E+0	+08.600000E-1	+05.300353E-2	+03.624380E+2	0
+04.997253600E+6	+03.346400E+2	-03.000000E+0	+08.500000E-1	+05.300353E-2	+03.635130E+2	0
+04.997253500E+6	+03.346300E+2	-03.100000E+0	+08.400000E-1	+05.477032E-2	+03.645890E+2	0
+04.997253600E+6	+03.346300E+2	-03.000000E+0	+08.400000E-1	+05.300353E-2	+03.656620E+2	0
+04.997253500E+6	+03.346000E+2	-03.100000E+0	+08.100000E-1	+05.477032E-2	+03.667420E+2	0
+04.997253300E+6	+03.346000E+2	-03.300000E+0	+08.100000E-1	+05.830389E-2	+03.678100E+2	0
+04.997253300E+6	+03.345900E+2	-03.300000E+0	+08.000000E-1	+05.830389E-2	+03.688850E+2	0
+04.997253300E+6	+03.345700E+2	-03.300000E+0	+07.800000E-1	+05.830389E-2	+03.699620E+2	0
+04.997253200E+6	+03.345700E+2	-03.400000E+0	+07.800000E-1	+06.007067E-2	+03.710380E+2	0
+04.997253100E+6	+03.345600E+2	-03.500000E+0	+07.700000E-1	+06.183746E-2	+03.721050E+2	0
+04.997253100E+6	+03.345600E+2	-03.500000E+0	+07.700000E-1	+06.183746E-2	+03.731810E+2	0
+04.997253100E+6	+03.345500E+2	-03.500000E+0	+07.600000E-1	+06.183746E-2	+03.742610E+2	0
+04.997253100E+6	+03.345400E+2	-03.500000E+0	+07.500000E-1	+06.183746E-2	+03.753370E+2	0
+04.997253100E+6	+03.345300E+2	-03.500000E+0	+07.400000E-1	+06.183746E-2	+03.764080E+2	0
+04.997253100E+6	+03.345300E+2	-03.500000E+0	+07.400000E-1	+06.183746E-2	+03.774720E+2	0
+04.997253000E+6	+03.345200E+2	-03.600000E+0	+07.300000E-1	+06.360424E-2	+03.785500E+2	0
+04.997253000E+6	+03.345200E+2	-03.600000E+0	+07.300000E-1	+06.360424E-2	+03.796200E+2	0
+04.997253000E+6	+03.345200E+2	-03.600000E+0	+07.300000E-1	+06.360424E-2	+03.806970E+2	0
+04.997252900E+6	+03.345200E+2	-03.700000E+0	+07.300000E-1	+06.537102E-2	+03.817730E+2	0
+04.997253000E+6	+03.345400E+2	-03.600000E+0	+07.500000E-1	+06.360424E-2	+03.828510E+2	0
+04.997253000E+6	+03.345500E+2	-03.600000E+0	+07.600000E-1	+06.360424E-2	+03.839270E+2	0
+04.997253000E+6	+03.345600E+2	-03.600000E+0	+07.700000E-1	+06.360424E-2	+03.850040E+2	0
+04.997252900E+6	+03.345500E+2	-03.700000E+0	+07.600000E-1	+06.537102E-2	+03.860680E+2	0
+04.997253000E+6	+03.345600E+2	-03.600000E+0	+07.700000E-1	+06.360424E-2	+03.871450E+2	0
+04.997253000E+6	+03.345500E+2	-03.600000E+0	+07.600000E-1	+06.360424E-2	+03.882240E+2	0
+04.997253000E+6	+03.345700E+2	-03.600000E+0	+07.800000E-1	+06.360424E-2	+03.892990E+2	0
+04.997253000E+6	+03.345800E+2	-03.600000E+0	+07.900000E-1	+06.360424E-2	+03.903670E+2	0
+04.997253000E+6	+03.345900E+2	-03.600000E+0	+08.000000E-1	+06.360424E-2	+03.914430E+2	0
+04.997253000E+6	+03.345900E+2	-03.600000E+0	+08.000000E-1	+06.360424E-2	+03.925210E+2	0
+04.997253000E+6	+03.345900E+2	-03.600000E+0	+08.000000E-1	+06.360424E-2	+03.935990E+2	0
+04.997253000E+6	+03.345900E+2	-03.600000E+0	+08.000000E-1	+06.360424E-2	+03.946760E+2	0
+04.997253000E+6	+03.345900E+2	-03.600000E+0	+08.000000E-1	+06.360424E-2	+03.957550E+2	0
+04.997253000E+6	+03.345800E+2	-03.600000E+0	+07.900000E-1	+06.360424E-2	+03.968320E+2	0
+04.997253000E+6	+03.345900E+2	-03.600000E+0	+08.000000E-1	+06.360424E-2	+03.979060E+2	0
+04.997253100E+6	+03.346000E+2	-03.500000E+0	+08.100000E-1	+06.183746E-2	+03.989710E+2	0
+04.997253100E+6	+03.346100E+2	-03.500000E+0	+08.200000E-1	+06.183746E-2	+04.000500E+2	0
+04.997253100E+6	+03.346200E+2	-03.500000E+0	+08.300000E-1	+06.183746E-2	+04.011240E+2	0
+04.997253100E+6	+03.346300E+2	-03.500000E+0	+08.400000E-1	+06.183746E-2	+04.021990E+2	0
+04.997253200E+6	+03.346400E+2	-03.400000E+0	+08.500000E-1	+06.007067E-2	+04.032820E+2	0
+04.997253100E+6	+03.346400E+2	-03.500000E+0	+08.500000E-1	+06.183746E-2	+04.043460E+2	0
+04.997253100E+6	+03.346400E+2	-03.500000E+0	+08.500000E-1	+06.183746E-2	+04.054280E+2	0
+04.997253200E+6	+03.346700E+2	-03.400000E+0	+08.800000E-1	+06.007067E-2	+04.065030E+2	0
+04.997253300E+6	+03.346900E+2	-03.300000E+0	+09.000000E-1	+05.830389E-2	+04.075800E+2	0
+04.997253400E+6	+03.347100E+2	-03.200000E+0	+09.200000E-1	+05.653710E-2	+04.086580E+2	0
+04.997253400E+6	+03.347300E+2	-03.200000E+0	+09.400000E-1	+05.653710E-2	+04.097360E+2	0
+04.997253500E+6	+03.347300E+2	-03.100000E+0	+09.400000E-1	+05.477032E-2	+04.108120E+2	0
+04.997253400E+6	+03.347500E+2	-03.200000E+0	+09.600000E-1	+05.653710E-2	+04.118800E+2	0
+04.997253400E+6	+03.347600E+2	-03.200000E+0	+09.700000E-1	+05.653710E-2	+04.129580E+2	0
+04.997253400E+6	+03.347600E+2	-03.200000E+0	+09.700000E-1	+05.653710E-2	+04.140320E+2	0
+04.997253500E+6	+03.347700E+2	-03.100000E+0	+09.800000E-1	+05.477032E-2	+04.151060E+2	0
+04.997253500E+6	+03.347700E+2	-03.100000E+0	+09.800000E-1	+05.477032E-2	+04.161840E+2	0
+04.997253500E+6	+03.347600E+2	-03.100000E+0	+09.700000E-1	+05.477032E-2	+04.172560E+2	0
+04.997253600E+6	+03.347600E+2	-03.000000E+0	+09.700000E-1	+05.300353E-2	+04.183380E+2	0
+04.997253600E+6	+03.347800E+2	-03.000000E+0	+09.900000E-1	+05.300353E-2	+04.194020E+2	0
+04.997253500E+6	+03.347700E+2	-03.100000E+0	+09.800000E-1	+05.477032E-2	+04.204800E+2	0
+04.997253600E+6	+03.347700E+2	-03.000000E+0	+09.800000E-1	+05.300353E-2	+04.215590E+2	0
+04.997253600E+6	+03.347800E+2	-03.000000E+0	+09.900000E-1	+05.300353E-2	+04.226280E+2	0
+04.997253500E+6	+03.347900E+2	-03.100000E+0	+01.000000E+0	+05.477032E-2	+04.237070E+2	0
+04.997253600E+6	+03.348000E+2	-03.000000E+0	+01.010000E+0	+05.300353E-2	+04.247830E+2	0
+04.997253700E+6	+03.348100E+2	-02.900000E+0	+01.020000E+0	+05.123675E-2	+04.258480E+2	0
+04.997253700E+6	+03.348400E+2	-02.900000E+0	+01.050000E+0	+05.123675E-2	+04.269300E+2	0
+04.997253900E+6	+03.348800E+2	-02.700000E+0	+01.090000E+0	+04.770318E-2	+04.280090E+2	0
+04.997253900E+6	+03.348800E+2	-02.700000E+0	+01.090000E+0	+04.770318E-2	+04.290850E+2	0
+04.997253900E+6	+03.348800E+2	-02.700000E+0	+01.090000E+0	+04.770318E-2	+04.301610E+2	0
+04.997253900E+6	+03.348900E+2	-02.700000E+0	+01.100000E+0	+04.770318E-2	+04.312380E+2	0
+04.997254000E+6	+03.349000E+2	-02.600000E+0	+01.110000E+0	+04.593640E-2	+04.323110E+2	0
+04.997254000E+6	+03.349000E+2	-02.600000E+0	+01.110000E+0	+04.593640E-2	+04.333890E+2	0
+04.997253900E+6	+03.348900E+2	-02.700000E+0	+01.100000E+0	+04.770318E-2	+04.344640E+2	0
+04.997254000E+6	+03.349000E+2	-02.600000E+0	+01.110000E+0	+04.593640E-2	+04.355270E+2	0
+04.997254000E+6	+03.349100E+2	-02.600000E+0	+01.120000E+0	+04.593640E-2	+04.366050E+2	0
+04.997254000E+6	+03.348900E+2	-02.600000E+0	+01.100000E+0	+04.593640E-2	+04.376870E+2	0
+04.997253900E+6	+03.349000E+2	-02.700000E+0	+01.110000E+0	+04.770318E-2	+04.387600E+2	0
+04.997253900E+6	+03.348900E+2	-02.700000E+0	+01.100000E+0	+04.770318E-2	+04.398300E+2	0
+04.997253900E+6	+03.348800E+2	-02.700000E+0	+01.090000E+0	+04.770318E-2	+04.409120E+2	0
+04.997253900E+6	+03.348800E+2	-02.700000E+0	+01.090000E+0	+04.770318E-2	+04.419760E+2	0
+04.997253900E+6	+03.348700E+2	-02.700000E+0	+01.080000E+0	+04.770318E-2	+04.430520E+2	0
+04.997253900E+6	+03.348800E+2	-02.700000E+0	+01.090000E+0	+04.770318E-2	+04.441340E+2	0
+04.997253900E+6	+03.348900E+2	-02.700000E+0	+01.100000E+0	+04.770318E-2	+04.452010E+2	0
+04.997253900E+6	+03.348800E+2	-02.700000E+0	+01.090000E+0	+04.770318E-2	+04.462720E+2	0
+04.997253900E+6	+03.348800E+2	-02.700000E+0	+01.090000E+0	+04.770318E-2	+04.473500E+2	0
+04.997253800E+6	+03.348900E+2	-02.800000E+0	+01.100000E+0	+04.946996E-2	+04.484220E+2	0
+04.997253800E+6	+03.348900E+2	-02.800000E+0	+01.100000E+0	+04.946996E-2	+04.494920E+2	0
+04.997253800E+6	+03.349000E+2	-02.800000E+0	+01.110000E+0	+04.946996E-2	+04.505740E+2	0
+04.997253800E+6	+03.349000E+2	-02.800000E+0	+01.110000E+0	+04.946996E-2	+04.516490E+2	0
+04.997253800E+6	+03.349100E+2	-02.800000E+0	+01.120000E+0	+04.946996E-2	+04.527160E+2	0
+04.997253900E+6	+03.349200E+2	-02.700000E+0	+01.130000E+0	+04.770318E-2	+04.537960E+2	0
+04.997253900E+6	+03.349200E+2	-02.700000E+0	+01.130000E+0	+04.770318E-2	+04.548750E+2	0
+04.997253800E+6	+03.349200E+2	-02.800000E+0	+01.130000E+0	+04.946996E-2	+04.559380E+2	0
+04.997253800E+6	+03.349200E+2	-02.800000E+0	+01.130000E+0	+04.946996E-2	+04.570150E+2	0
+04.997253800E+6	+03.349300E+2	-02.800000E+0	+01.140000E+0	+04.946996E-2	+04.581000E+2	0
+04.997253800E+6	+03.349300E+2	-02.800000E+0	+01.140000E+0	+04.946996E-2	+04.591660E+2	0
+04.997253800E+6	+03.349400E+2	-02.800000E+0	+01.150000E+0	+04.946996E-2	+04.602480E+2	0
+04.997253800E+6	+03.349600E+2	-02.800000E+0	+01.170000E+0	+04.946996E-2	+04.613160E+2	0
+04.997253800E+6	+03.349600E+2	-02.800000E+0	+01.170000E+0	+04.946996E-2	+04.623900E+2	0
+04.997253700E+6	+03.349700E+2	-02.900000E+0	+01.180000E+0	+05.123675E-2	+04.634660E+2	0
+04.997253700E+6	+03.349800E+2	-02.900000E+0	+01.190000E+0	+05.123675E-2	+04.645530E+2	0
+04.997253700E+6	+03.349800E+2	-02.900000E+0	+01.190000E+0	+05.123675E-2	+04.656160E+2	0
+04.997253800E+6	+03.349900E+2	-02.800000E+0	+01.200000E+0	+04.946996E-2	+04.666940E+2	0
+04.997253800E+6	+03.350000E+2	-02.800000E+0	+01.210000E+0	+04.946996E-2	+04.677720E+2	0
+04.997253900E+6	+03.350100E+2	-02.700000E+0	+01.220000E+0	+04.770318E-2	+04.688440E+2	0
+04.997253900E+6	+03.350200E+2	-02.700000E+0	+01.230000E+0	+04.770318E-2	+04.699230E+2	0
+04.997254000E+6	+03.350400E+2	-02.600000E+0	+01.250000E+0	+04.593640E-2	+04.709990E+2	0
+04.997254000E+6	+03.350400E+2	-02.600000E+0	+01.250000E+0	+04.593640E-2	+04.720690E+2	0
+04.997254000E+6	+03.350400E+2	-02.600000E+0	+01.250000E+0	+04.593640E-2	+04.731450E+2	0
+04.997254000E+6	+03.350400E+2	-02.600000E+0	+01.250000E+0	+04.593640E-2	+04.742230E+2	0
+04.997254000E+6	+03.350300E+2	-02.600000E+0	+01.240000E+0	+04.593640E-2	+04.752980E+2	0
+04.997254000E+6	+03.350400E+2	-02.600000E+0	+01.250000E+0	+04.593640E-2	+04.763720E+2	0
+04.997254000E+6	+03.350500E+2	-02.600000E+0	+01.260000E+0	+04.593640E-2	+04.774380E+2	0
+04.997254000E+6	+03.350500E+2	-02.600000E+0	+01.260000E+0	+04.593640E-2	+04.785150E+2	0
+04.997254100E+6	+03.350300E+2	-02.500000E+0	+01.240000E+0	+04.416961E-2	+04.795980E+2	0
+04.997254100E+6	+03.350500E+2	-02.500000E+0	+01.260000E+0	+04.416961E-2	+04.806680E+2	0
+04.997254100E+6	+03.350700E+2	-02.500000E+0	+01.280000E+0	+04.416961E-2	+04.817370E+2	0
+04.997254100E+6	+03.350600E+2	-02.500000E+0	+01.270000E+0	+04.416961E-2	+04.828110E+2	0
+04.997254200E+6	+03.350500E+2	-02.400000E+0	+01.260000E+0	+04.240283E-2	+04.838910E+2	0
+04.997254200E+6	+03.350400E+2	-02.400000E+0	+01.250000E+0	+04.240283E-2	+04.849690E+2	0
+04.997254300E+6	+03.350600E+2	-02.300000E+0	+01.270000E+0	+04.063604E-2	+04.860350E+2	0
+04.997254400E+6	+03.350900E+2	-02.200000E+0	+01.300000E+0	+03.886926E-2	+04.871180E+2	0
+04.997254500E+6	+03.350900E+2	-02.100000E+0	+01.300000E+0	+03.710247E-2	+04.881870E+2	0
+04.997254500E+6	+03.351200E+2	-02.100000E+0	+01.330000E+0	+03.710247E-2	+04.892630E+2	0
+04.997254500E+6	+03.351400E+2	-02.100000E+0	+01.350000E+0	+03.710247E-2	+04.903380E+2	0
+04.997254600E+6	+03.351300E+2	-02.000000E+0	+01.340000E+0	+03.533569E-2	+04.914070E+2	0
+04.997254700E+6	+03.351400E+2	-01.900000E+0	+01.350000E+0	+03.356890E-2	+04.924880E+2	0
+04.997254700E+6	+03.351400E+2	-01.900000E+0	+01.350000E+0	+03.356890E-2	+04.935700E+2	0
+04.997254600E+6	+03.351400E+2	-02.000000E+0	+01.350000E+0	+03.533569E-2	+04.946350E+2	0
+04.997254800E+6	+03.351500E+2	-01.800000E+0	+01.360000E+0	+03.180212E-2	+04.957150E+2	0
+04.997254800E+6	+03.351400E+2	-01.800000E+0	+01.350000E+0	+03.180212E-2	+04.967900E+2	0
+04.997254700E+6	+03.351400E+2	-01.900000E+0	+01.350000E+0	+03.356890E-2	+04.978560E+2	0
+04.997254800E+6	+03.351500E+2	-01.800000E+0	+01.360000E+0	+03.180212E-2	+04.989340E+2	0
+04.997254900E+6	+03.351700E+2	-01.700000E+0	+01.380000E+0	+03.003534E-2	+05.000090E+2	0
+04.997255000E+6	+03.351700E+2	-01.600000E+0	+01.380000E+0	+02.826855E-2	+05.010810E+2	0
+04.997255000E+6	+03.351800E+2	-01.600000E+0	+01.390000E+0	+02.826855E-2	+05.021610E+2	0
+04.997255000E+6	+03.351800E+2	-01.600000E+0	+01.390000E+0	+02.826855E-2	+05.032300E+2	0
+04.997255000E+6	+03.351800E+2	-01.600000E+0	+01.390000E+0	+02.826855E-2	+05.043110E+2	0
+04.997255000E+6	+03.351900E+2	-01.600000E+0	+01.400000E+0	+02.826855E-2	+05.053800E+2	0
+04.997255100E+6	+03.351900E+2	-01.500000E+0	+01.400000E+0	+02.650177E-2	+05.064570E+2	0
+04.997255100E+6	+03.352000E+2	-01.500000E+0	+01.410000E+0	+02.650177E-2	+05.075220E+2	0
+04.997255100E+6	+03.352000E+2	-01.500000E+0	+01.410000E+0	+02.650177E-2	+05.086050E+2	0
+04.997255100E+6	+03.352000E+2	-01.500000E+0	+01.410000E+0	+02.650177E-2	+05.096780E+2	0
+04.997255100E+6	+03.352100E+2	-01.500000E+0	+01.420000E+0	+02.650177E-2	+05.107570E+2	0
+04.997255100E+6	+03.352200E+2	-01.500000E+0	+01.430000E+0	+02.650177E-2	+05.118370E+2	0
+04.997255100E+6	+03.352100E+2	-01.500000E+0	+01.420000E+0	+02.650177E-2	+05.129030E+2	0
+04.997255100E+6	+03.352000E+2	-01.500000E+0	+01.410000E+0	+02.650177E-2	+05.139800E+2	0
+04.997255000E+6	+03.352000E+2	-01.600000E+0	+01.410000E+0	+02.826855E-2	+05.150620E+2	0
+04.997255000E+6	+03.352000E+2	-01.600000E+0	+01.410000E+0	+02.826855E-2	+05.161300E+2	0
+04.997255000E+6	+03.352000E+2	-01.600000E+0	+01.410000E+0	+02.826855E-2	+05.172080E+2	0
+04.997255000E+6	+03.352000E+2	-01.600000E+0	+01.410000E+0	+02.826855E-2	+05.182730E+2	0
+04.997255000E+6	+03.352000E+2	-01.600000E+0	+01.410000E+0	+02.826855E-2	+05.193580E+2	0
+04.997255000E+6	+03.352000E+2	-01.600000E+0	+01.410000E+0	+02.826855E-2	+05.204240E+2	0
+04.997255000E+6	+03.352000E+2	-01.600000E+0	+01.410000E+0	+02.826855E-2	+05.215050E+2	0
+04.997255000E+6	+03.352000E+2	-01.600000E+0	+01.410000E+0	+02.826855E-2	+05.225840E+2	0
+04.997255000E+6	+03.352000E+2	-01.600000E+0	+01.410000E+0	+02.826855E-2	+05.236460E+2	0
+04.997255000E+6	+03.352100E+2	-01.600000E+0	+01.420000E+0	+02.826855E-2	+05.247250E+2	0
+04.997255100E+6	+03.352200E+2	-01.500000E+0	+01.430000E+0	+02.650177E-2	+05.258100E+2	0
+04.997255100E+6	+03.352100E+2	-01.500000E+0	+01.420000E+0	+02.650177E-2	+05.268800E+2	0
+04.997255100E+6	+03.352100E+2	-01.500000E+0	+01.420000E+0	+02.650177E-2	+05.279570E+2	0
+04.997255300E+6	+03.352300E+2	-01.300000E+0	+01.440000E+0	+02.296820E-2	+05.290230E+2	0
+04.997255400E+6	+03.352500E+2	-01.200000E+0	+01.460000E+0	+02.120141E-2	+05.301040E+2	0
+04.997255400E+6	+03.352500E+2	-01.200000E+0	+01.460000E+0	+02.120141E-2	+05.311690E+2	0
