SRS QCM200 Data File
Data Taken on 04.05.2022 at 11:48:47
Tag Definitions
Zero Rel F        = 1
Zero Rel R        = 2
Zero Rel F and R  = 3
User Tag          = 4
Begining of File  = 5

Notes:


Frequency	Resistance	Delta F	Delta R	Delta Mass	Time (s)	Tag
+04.997271500E+6	+03.278900E+2	-08.000000E-1	+07.100000E-1	+01.413428E-2	+02.724340E+2	0
+04.997271600E+6	+03.278900E+2	-07.000000E-1	+07.100000E-1	+01.236749E-2	+02.735390E+2	0
+04.997271700E+6	+03.279000E+2	-06.000000E-1	+07.200000E-1	+01.060071E-2	+02.745830E+2	0
+04.997271800E+6	+03.278900E+2	-05.000000E-1	+07.100000E-1	+08.833922E-3	+02.756640E+2	0
+04.997271800E+6	+03.278900E+2	-05.000000E-1	+07.100000E-1	+08.833922E-3	+02.767490E+2	0
+04.997271800E+6	+03.278900E+2	-05.000000E-1	+07.100000E-1	+08.833922E-3	+02.778150E+2	0
+04.997271800E+6	+03.278900E+2	-05.000000E-1	+07.100000E-1	+08.833922E-3	+02.788850E+2	0
+04.997271800E+6	+03.278900E+2	-05.000000E-1	+07.100000E-1	+08.833922E-3	+02.799710E+2	0
+04.997271900E+6	+03.278900E+2	-04.000000E-1	+07.100000E-1	+07.067138E-3	+02.810440E+2	0
+04.997271900E+6	+03.279000E+2	-04.000000E-1	+07.200000E-1	+07.067138E-3	+02.821080E+2	0
+04.997271900E+6	+03.278900E+2	-04.000000E-1	+07.100000E-1	+07.067138E-3	+02.831880E+2	0
+04.997271900E+6	+03.278900E+2	-04.000000E-1	+07.100000E-1	+07.067138E-3	+02.842550E+2	0
+04.997271900E+6	+03.278900E+2	-04.000000E-1	+07.100000E-1	+07.067138E-3	+02.853420E+2	0
+04.997271900E+6	+03.278900E+2	-04.000000E-1	+07.100000E-1	+07.067138E-3	+02.864090E+2	0
+04.997271900E+6	+03.278900E+2	-04.000000E-1	+07.100000E-1	+07.067138E-3	+02.874820E+2	0
+04.997271900E+6	+03.278800E+2	-04.000000E-1	+07.000000E-1	+07.067138E-3	+02.885560E+2	0
+04.997272000E+6	+03.278900E+2	-03.000000E-1	+07.100000E-1	+05.300353E-3	+02.896330E+2	0
+04.997272000E+6	+03.278900E+2	-03.000000E-1	+07.100000E-1	+05.300353E-3	+02.907060E+2	0
+04.997272000E+6	+03.279000E+2	-03.000000E-1	+07.200000E-1	+05.300353E-3	+02.917850E+2	0
+04.997272000E+6	+03.279000E+2	-03.000000E-1	+07.200000E-1	+05.300353E-3	+02.928570E+2	0
+04.997271900E+6	+03.279000E+2	-04.000000E-1	+07.200000E-1	+07.067138E-3	+02.939310E+2	0
+04.997271900E+6	+03.279000E+2	-04.000000E-1	+07.200000E-1	+07.067138E-3	+02.950070E+2	0
+04.997271900E+6	+03.279000E+2	-04.000000E-1	+07.200000E-1	+07.067138E-3	+02.960800E+2	0
+04.997271900E+6	+03.279000E+2	-04.000000E-1	+07.200000E-1	+07.067138E-3	+02.971510E+2	0
+04.997272000E+6	+03.279000E+2	-03.000000E-1	+07.200000E-1	+05.300353E-3	+02.982280E+2	0
+04.997271900E+6	+03.279000E+2	-04.000000E-1	+07.200000E-1	+07.067138E-3	+02.993020E+2	0
+04.997272000E+6	+03.279000E+2	-03.000000E-1	+07.200000E-1	+05.300353E-3	+03.003760E+2	0
+04.997272000E+6	+03.279000E+2	-03.000000E-1	+07.200000E-1	+05.300353E-3	+03.014530E+2	0
+04.997272000E+6	+03.279000E+2	-03.000000E-1	+07.200000E-1	+05.300353E-3	+03.025260E+2	0
+04.997272000E+6	+03.279000E+2	-03.000000E-1	+07.200000E-1	+05.300353E-3	+03.036020E+2	0
+04.997272200E+6	+03.279100E+2	-01.000000E-1	+07.300000E-1	+01.766784E-3	+03.046730E+2	0
+04.997272100E+6	+03.279000E+2	-02.000000E-1	+07.200000E-1	+03.533569E-3	+03.057480E+2	0
+04.997272100E+6	+03.279100E+2	-02.000000E-1	+07.300000E-1	+03.533569E-3	+03.068120E+2	0
+04.997272200E+6	+03.279100E+2	-01.000000E-1	+07.300000E-1	+01.766784E-3	+03.078870E+2	0
+04.997272300E+6	+03.279100E+2	+00.000000E+0	+07.300000E-1	+00.000000E+0	+03.089750E+2	0
+04.997272300E+6	+03.279100E+2	+00.000000E+0	+07.300000E-1	+00.000000E+0	+03.100480E+2	0
+04.997272300E+6	+03.279100E+2	+00.000000E+0	+07.300000E-1	+00.000000E+0	+03.111090E+2	0
+04.997272400E+6	+03.279200E+2	+01.000000E-1	+07.400000E-1	-01.766784E-3	+03.121830E+2	0
+04.997272400E+6	+03.279200E+2	+01.000000E-1	+07.400000E-1	-01.766784E-3	+03.132570E+2	0
+04.997272400E+6	+03.279200E+2	+01.000000E-1	+07.400000E-1	-01.766784E-3	+03.143430E+2	0
+04.997272500E+6	+03.279200E+2	+02.000000E-1	+07.400000E-1	-03.533569E-3	+03.154200E+2	0
+04.997272400E+6	+03.279200E+2	+01.000000E-1	+07.400000E-1	-01.766784E-3	+03.164860E+2	0
+04.997272400E+6	+03.279200E+2	+01.000000E-1	+07.400000E-1	-01.766784E-3	+03.175640E+2	0
+04.997272500E+6	+03.279200E+2	+02.000000E-1	+07.400000E-1	-03.533569E-3	+03.186360E+2	0
+04.997272600E+6	+03.279300E+2	+03.000000E-1	+07.500000E-1	-05.300353E-3	+03.197150E+2	0
+04.997272500E+6	+03.279300E+2	+02.000000E-1	+07.500000E-1	-03.533569E-3	+03.207910E+2	0
+04.997272500E+6	+03.279300E+2	+02.000000E-1	+07.500000E-1	-03.533569E-3	+03.218660E+2	0
+04.997272600E+6	+03.279300E+2	+03.000000E-1	+07.500000E-1	-05.300353E-3	+03.229400E+2	0
+04.997272600E+6	+03.279400E+2	+03.000000E-1	+07.600000E-1	-05.300353E-3	+03.240120E+2	0
+04.997272600E+6	+03.279500E+2	+03.000000E-1	+07.700000E-1	-05.300353E-3	+03.250860E+2	0
+04.997272600E+6	+03.279500E+2	+03.000000E-1	+07.700000E-1	-05.300353E-3	+03.261600E+2	0
+04.997272700E+6	+03.279600E+2	+04.000000E-1	+07.800000E-1	-07.067138E-3	+03.272330E+2	0
+04.997272600E+6	+03.279600E+2	+03.000000E-1	+07.800000E-1	-05.300353E-3	+03.283070E+2	0
+04.997272600E+6	+03.279600E+2	+03.000000E-1	+07.800000E-1	-05.300353E-3	+03.293790E+2	0
+04.997272700E+6	+03.279600E+2	+04.000000E-1	+07.800000E-1	-07.067138E-3	+03.304500E+2	0
+04.997272700E+6	+03.279600E+2	+04.000000E-1	+07.800000E-1	-07.067138E-3	+03.315380E+2	0
+04.997272600E+6	+03.279600E+2	+03.000000E-1	+07.800000E-1	-05.300353E-3	+03.326010E+2	0
+04.997272700E+6	+03.279600E+2	+04.000000E-1	+07.800000E-1	-07.067138E-3	+03.336790E+2	0
+04.997272800E+6	+03.279700E+2	+05.000000E-1	+07.900000E-1	-08.833922E-3	+03.347590E+2	0
+04.997272600E+6	+03.279700E+2	+03.000000E-1	+07.900000E-1	-05.300353E-3	+03.358280E+2	0
+04.997272700E+6	+03.279700E+2	+04.000000E-1	+07.900000E-1	-07.067138E-3	+03.368990E+2	0
+04.997272600E+6	+03.279800E+2	+03.000000E-1	+08.000000E-1	-05.300353E-3	+03.379770E+2	0
+04.997272700E+6	+03.279700E+2	+04.000000E-1	+07.900000E-1	-07.067138E-3	+03.390530E+2	0
+04.997272700E+6	+03.279700E+2	+04.000000E-1	+07.900000E-1	-07.067138E-3	+03.401180E+2	0
+04.997272700E+6	+03.279700E+2	+04.000000E-1	+07.900000E-1	-07.067138E-3	+03.412020E+2	0
+04.997272800E+6	+03.279700E+2	+05.000000E-1	+07.900000E-1	-08.833922E-3	+03.422740E+2	0
+04.997272800E+6	+03.279800E+2	+05.000000E-1	+08.000000E-1	-08.833922E-3	+03.433480E+2	0
+04.997272800E+6	+03.279800E+2	+05.000000E-1	+08.000000E-1	-08.833922E-3	+03.444220E+2	0
+04.997272800E+6	+03.279700E+2	+05.000000E-1	+07.900000E-1	-08.833922E-3	+03.455010E+2	0
+04.997272900E+6	+03.279700E+2	+06.000000E-1	+07.900000E-1	-01.060071E-2	+03.465780E+2	0
+04.997272800E+6	+03.279800E+2	+05.000000E-1	+08.000000E-1	-08.833922E-3	+03.476490E+2	0
+04.997272900E+6	+03.279700E+2	+06.000000E-1	+07.900000E-1	-01.060071E-2	+03.487210E+2	0
+04.997272900E+6	+03.279700E+2	+06.000000E-1	+07.900000E-1	-01.060071E-2	+03.497920E+2	0
+04.997272900E+6	+03.279700E+2	+06.000000E-1	+07.900000E-1	-01.060071E-2	+03.508800E+2	0
+04.997272900E+6	+03.279700E+2	+06.000000E-1	+07.900000E-1	-01.060071E-2	+03.519570E+2	0
+04.997272900E+6	+03.279700E+2	+06.000000E-1	+07.900000E-1	-01.060071E-2	+03.530310E+2	0
+04.997272900E+6	+03.279800E+2	+06.000000E-1	+08.000000E-1	-01.060071E-2	+03.540980E+2	0
+04.997272900E+6	+03.279800E+2	+06.000000E-1	+08.000000E-1	-01.060071E-2	+03.551750E+2	0
+04.997272900E+6	+03.279700E+2	+06.000000E-1	+07.900000E-1	-01.060071E-2	+03.562500E+2	0
+04.997272900E+6	+03.279800E+2	+06.000000E-1	+08.000000E-1	-01.060071E-2	+03.573280E+2	0
+04.997273000E+6	+03.279800E+2	+07.000000E-1	+08.000000E-1	-01.236749E-2	+03.584030E+2	0
+04.997273000E+6	+03.279800E+2	+07.000000E-1	+08.000000E-1	-01.236749E-2	+03.594790E+2	0
+04.997273000E+6	+03.279900E+2	+07.000000E-1	+08.100000E-1	-01.236749E-2	+03.605420E+2	0
+04.997273100E+6	+03.279900E+2	+08.000000E-1	+08.100000E-1	-01.413428E-2	+03.616180E+2	0
+04.997273100E+6	+03.279900E+2	+08.000000E-1	+08.100000E-1	-01.413428E-2	+03.627010E+2	0
+04.997273100E+6	+03.279900E+2	+08.000000E-1	+08.100000E-1	-01.413428E-2	+03.637750E+2	0
+04.997273000E+6	+03.280000E+2	+07.000000E-1	+08.200000E-1	-01.236749E-2	+03.648470E+2	0
+04.997273000E+6	+03.279900E+2	+07.000000E-1	+08.100000E-1	-01.236749E-2	+03.659220E+2	0
+04.997273100E+6	+03.279900E+2	+08.000000E-1	+08.100000E-1	-01.413428E-2	+03.669940E+2	0
+04.997273100E+6	+03.280000E+2	+08.000000E-1	+08.200000E-1	-01.413428E-2	+03.680690E+2	0
+04.997273100E+6	+03.280000E+2	+08.000000E-1	+08.200000E-1	-01.413428E-2	+03.691350E+2	0
+04.997273100E+6	+03.279900E+2	+08.000000E-1	+08.100000E-1	-01.413428E-2	+03.702080E+2	0
+04.997273100E+6	+03.279900E+2	+08.000000E-1	+08.100000E-1	-01.413428E-2	+03.712820E+2	0
+04.997273000E+6	+03.279900E+2	+07.000000E-1	+08.100000E-1	-01.236749E-2	+03.723580E+2	0
+04.997273100E+6	+03.279900E+2	+08.000000E-1	+08.100000E-1	-01.413428E-2	+03.734330E+2	0
+04.997273100E+6	+03.280000E+2	+08.000000E-1	+08.200000E-1	-01.413428E-2	+03.745190E+2	0
+04.997273100E+6	+03.280000E+2	+08.000000E-1	+08.200000E-1	-01.413428E-2	+03.755860E+2	0
+04.997273100E+6	+03.280100E+2	+08.000000E-1	+08.300000E-1	-01.413428E-2	+03.766700E+2	0
+04.997273100E+6	+03.280000E+2	+08.000000E-1	+08.200000E-1	-01.413428E-2	+03.777370E+2	0
+04.997273200E+6	+03.280000E+2	+09.000000E-1	+08.200000E-1	-01.590106E-2	+03.788110E+2	0
+04.997273200E+6	+03.280000E+2	+09.000000E-1	+08.200000E-1	-01.590106E-2	+03.798980E+2	0
+04.997273100E+6	+03.280000E+2	+08.000000E-1	+08.200000E-1	-01.413428E-2	+03.809710E+2	0
+04.997273100E+6	+03.280000E+2	+08.000000E-1	+08.200000E-1	-01.413428E-2	+03.820550E+2	0
+04.997273100E+6	+03.280000E+2	+08.000000E-1	+08.200000E-1	-01.413428E-2	+03.831210E+2	0
+04.997273200E+6	+03.280000E+2	+09.000000E-1	+08.200000E-1	-01.590106E-2	+03.842060E+2	0
+04.997273100E+6	+03.280100E+2	+08.000000E-1	+08.300000E-1	-01.413428E-2	+03.852740E+2	0
+04.997273100E+6	+03.280100E+2	+08.000000E-1	+08.300000E-1	-01.413428E-2	+03.863460E+2	0
+04.997273300E+6	+03.280200E+2	+01.000000E+0	+08.400000E-1	-01.766784E-2	+03.874210E+2	0
+04.997273300E+6	+03.280100E+2	+01.000000E+0	+08.300000E-1	-01.766784E-2	+03.885000E+2	0
+04.997273400E+6	+03.280100E+2	+01.100000E+0	+08.300000E-1	-01.943463E-2	+03.895740E+2	0
+04.997273400E+6	+03.280000E+2	+01.100000E+0	+08.200000E-1	-01.943463E-2	+03.906500E+2	0
+04.997273400E+6	+03.280100E+2	+01.100000E+0	+08.300000E-1	-01.943463E-2	+03.917280E+2	0
+04.997273400E+6	+03.280100E+2	+01.100000E+0	+08.300000E-1	-01.943463E-2	+03.928090E+2	0
+04.997273400E+6	+03.280100E+2	+01.100000E+0	+08.300000E-1	-01.943463E-2	+03.938830E+2	0
+04.997273400E+6	+03.280000E+2	+01.100000E+0	+08.200000E-1	-01.943463E-2	+03.949460E+2	0
+04.997273400E+6	+03.280000E+2	+01.100000E+0	+08.200000E-1	-01.943463E-2	+03.960310E+2	0
+04.997273400E+6	+03.280100E+2	+01.100000E+0	+08.300000E-1	-01.943463E-2	+03.970950E+2	0
+04.997273500E+6	+03.280100E+2	+01.200000E+0	+08.300000E-1	-02.120141E-2	+03.981700E+2	0
+04.997273400E+6	+03.280100E+2	+01.100000E+0	+08.300000E-1	-01.943463E-2	+03.992430E+2	0
+04.997273600E+6	+03.280100E+2	+01.300000E+0	+08.300000E-1	-02.296820E-2	+04.003220E+2	0
+04.997273500E+6	+03.280100E+2	+01.200000E+0	+08.300000E-1	-02.120141E-2	+04.013940E+2	0
+04.997273600E+6	+03.280200E+2	+01.300000E+0	+08.400000E-1	-02.296820E-2	+04.024730E+2	0
+04.997273500E+6	+03.280200E+2	+01.200000E+0	+08.400000E-1	-02.120141E-2	+04.035420E+2	0
+04.997273600E+6	+03.280200E+2	+01.300000E+0	+08.400000E-1	-02.296820E-2	+04.046190E+2	0
+04.997273500E+6	+03.280300E+2	+01.200000E+0	+08.500000E-1	-02.120141E-2	+04.056920E+2	0
+04.997273600E+6	+03.280300E+2	+01.300000E+0	+08.500000E-1	-02.296820E-2	+04.067610E+2	0
+04.997273600E+6	+03.280500E+2	+01.300000E+0	+08.700000E-1	-02.296820E-2	+04.078370E+2	0
+04.997273600E+6	+03.280500E+2	+01.300000E+0	+08.700000E-1	-02.296820E-2	+04.089200E+2	0
+04.997273600E+6	+03.280500E+2	+01.300000E+0	+08.700000E-1	-02.296820E-2	+04.099830E+2	0
+04.997273600E+6	+03.280500E+2	+01.300000E+0	+08.700000E-1	-02.296820E-2	+04.110590E+2	0
+04.997273500E+6	+03.280500E+2	+01.200000E+0	+08.700000E-1	-02.120141E-2	+04.121360E+2	0
+04.997273600E+6	+03.280600E+2	+01.300000E+0	+08.800000E-1	-02.296820E-2	+04.132110E+2	0
+04.997273600E+6	+03.280600E+2	+01.300000E+0	+08.800000E-1	-02.296820E-2	+04.142920E+2	0
+04.997273600E+6	+03.280600E+2	+01.300000E+0	+08.800000E-1	-02.296820E-2	+04.153640E+2	0
+04.997273400E+6	+03.280600E+2	+01.100000E+0	+08.800000E-1	-01.943463E-2	+04.164320E+2	0
+04.997273400E+6	+03.280600E+2	+01.100000E+0	+08.800000E-1	-01.943463E-2	+04.175060E+2	0
+04.997273600E+6	+03.280700E+2	+01.300000E+0	+08.900000E-1	-02.296820E-2	+04.185840E+2	0
+04.997273600E+6	+03.280700E+2	+01.300000E+0	+08.900000E-1	-02.296820E-2	+04.196550E+2	0
+04.997273500E+6	+03.280700E+2	+01.200000E+0	+08.900000E-1	-02.120141E-2	+04.207280E+2	0
+04.997273600E+6	+03.280700E+2	+01.300000E+0	+08.900000E-1	-02.296820E-2	+04.218110E+2	0
+04.997273600E+6	+03.280700E+2	+01.300000E+0	+08.900000E-1	-02.296820E-2	+04.228890E+2	0
+04.997273700E+6	+03.280700E+2	+01.400000E+0	+08.900000E-1	-02.473498E-2	+04.239620E+2	0
+04.997273600E+6	+03.280700E+2	+01.300000E+0	+08.900000E-1	-02.296820E-2	+04.250290E+2	0
+04.997273700E+6	+03.280800E+2	+01.400000E+0	+09.000000E-1	-02.473498E-2	+04.261150E+2	0
+04.997273700E+6	+03.280900E+2	+01.400000E+0	+09.100000E-1	-02.473498E-2	+04.271900E+2	0
+04.997273700E+6	+03.281000E+2	+01.400000E+0	+09.200000E-1	-02.473498E-2	+04.282530E+2	0
+04.997273800E+6	+03.281100E+2	+01.500000E+0	+09.300000E-1	-02.650177E-2	+04.293270E+2	0
+04.997273800E+6	+03.281100E+2	+01.500000E+0	+09.300000E-1	-02.650177E-2	+04.304040E+2	0
+04.997273800E+6	+03.281100E+2	+01.500000E+0	+09.300000E-1	-02.650177E-2	+04.314820E+2	0
+04.997273800E+6	+03.281100E+2	+01.500000E+0	+09.300000E-1	-02.650177E-2	+04.325570E+2	0
+04.997273900E+6	+03.281200E+2	+01.600000E+0	+09.400000E-1	-02.826855E-2	+04.336320E+2	0
+04.997273900E+6	+03.281300E+2	+01.600000E+0	+09.500000E-1	-02.826855E-2	+04.347080E+2	0
+04.997273900E+6	+03.281300E+2	+01.600000E+0	+09.500000E-1	-02.826855E-2	+04.357790E+2	0
+04.997273900E+6	+03.281300E+2	+01.600000E+0	+09.500000E-1	-02.826855E-2	+04.368550E+2	0
+04.997273900E+6	+03.281400E+2	+01.600000E+0	+09.600000E-1	-02.826855E-2	+04.379340E+2	0
+04.997273900E+6	+03.281400E+2	+01.600000E+0	+09.600000E-1	-02.826855E-2	+04.390080E+2	0
+04.997273900E+6	+03.281400E+2	+01.600000E+0	+09.600000E-1	-02.826855E-2	+04.400870E+2	0
+04.997273900E+6	+03.281500E+2	+01.600000E+0	+09.700000E-1	-02.826855E-2	+04.411600E+2	0
+04.997273900E+6	+03.281500E+2	+01.600000E+0	+09.700000E-1	-02.826855E-2	+04.422260E+2	0
+04.997273900E+6	+03.281500E+2	+01.600000E+0	+09.700000E-1	-02.826855E-2	+04.433080E+2	0
+04.997273900E+6	+03.281800E+2	+01.600000E+0	+01.000000E+0	-02.826855E-2	+04.443800E+2	0
+04.997274000E+6	+03.282000E+2	+01.700000E+0	+01.020000E+0	-03.003534E-2	+04.454510E+2	0
+04.997273900E+6	+03.281900E+2	+01.600000E+0	+01.010000E+0	-02.826855E-2	+04.465220E+2	0
+04.997273900E+6	+03.282000E+2	+01.600000E+0	+01.020000E+0	-02.826855E-2	+04.476020E+2	0
+04.997273900E+6	+03.281900E+2	+01.600000E+0	+01.010000E+0	-02.826855E-2	+04.486770E+2	0
+04.997273900E+6	+03.281900E+2	+01.600000E+0	+01.010000E+0	-02.826855E-2	+04.497580E+2	0
+04.997273900E+6	+03.281900E+2	+01.600000E+0	+01.010000E+0	-02.826855E-2	+04.508200E+2	0
+04.997273900E+6	+03.281900E+2	+01.600000E+0	+01.010000E+0	-02.826855E-2	+04.519030E+2	0
+04.997273800E+6	+03.282100E+2	+01.500000E+0	+01.030000E+0	-02.650177E-2	+04.529770E+2	0
+04.997273800E+6	+03.282200E+2	+01.500000E+0	+01.040000E+0	-02.650177E-2	+04.540500E+2	0
+04.997273900E+6	+03.282300E+2	+01.600000E+0	+01.050000E+0	-02.826855E-2	+04.551260E+2	0
+04.997273900E+6	+03.282400E+2	+01.600000E+0	+01.060000E+0	-02.826855E-2	+04.562060E+2	0
+04.997273900E+6	+03.282400E+2	+01.600000E+0	+01.060000E+0	-02.826855E-2	+04.572690E+2	0
+04.997273900E+6	+03.282500E+2	+01.600000E+0	+01.070000E+0	-02.826855E-2	+04.583500E+2	0
+04.997274000E+6	+03.282400E+2	+01.700000E+0	+01.060000E+0	-03.003534E-2	+04.594240E+2	0
+04.997274000E+6	+03.282500E+2	+01.700000E+0	+01.070000E+0	-03.003534E-2	+04.605020E+2	0
+04.997274000E+6	+03.282400E+2	+01.700000E+0	+01.060000E+0	-03.003534E-2	+04.615790E+2	0
+04.997274000E+6	+03.282400E+2	+01.700000E+0	+01.060000E+0	-03.003534E-2	+04.626500E+2	0
+04.997274000E+6	+03.282400E+2	+01.700000E+0	+01.060000E+0	-03.003534E-2	+04.637150E+2	0
+04.997274000E+6	+03.282500E+2	+01.700000E+0	+01.070000E+0	-03.003534E-2	+04.647940E+2	0
+04.997274100E+6	+03.282600E+2	+01.800000E+0	+01.080000E+0	-03.180212E-2	+04.658760E+2	0
+04.997274100E+6	+03.282700E+2	+01.800000E+0	+01.090000E+0	-03.180212E-2	+04.669470E+2	0
+04.997274100E+6	+03.282800E+2	+01.800000E+0	+01.100000E+0	-03.180212E-2	+04.680120E+2	0
+04.997274100E+6	+03.282800E+2	+01.800000E+0	+01.100000E+0	-03.180212E-2	+04.690850E+2	0
+04.997274100E+6	+03.282900E+2	+01.800000E+0	+01.110000E+0	-03.180212E-2	+04.701600E+2	0
+04.997274100E+6	+03.283100E+2	+01.800000E+0	+01.130000E+0	-03.180212E-2	+04.712330E+2	0
+04.997274100E+6	+03.283100E+2	+01.800000E+0	+01.130000E+0	-03.180212E-2	+04.723090E+2	0
+04.997274100E+6	+03.283100E+2	+01.800000E+0	+01.130000E+0	-03.180212E-2	+04.733820E+2	0
+04.997274100E+6	+03.283000E+2	+01.800000E+0	+01.120000E+0	-03.180212E-2	+04.744570E+2	0
+04.997274200E+6	+03.283000E+2	+01.900000E+0	+01.120000E+0	-03.356890E-2	+04.755290E+2	0
+04.997274200E+6	+03.283000E+2	+01.900000E+0	+01.120000E+0	-03.356890E-2	+04.766070E+2	0
+04.997274100E+6	+03.283100E+2	+01.800000E+0	+01.130000E+0	-03.180212E-2	+04.776840E+2	0
+04.997274100E+6	+03.283000E+2	+01.800000E+0	+01.120000E+0	-03.180212E-2	+04.787650E+2	0
+04.997274100E+6	+03.283000E+2	+01.800000E+0	+01.120000E+0	-03.180212E-2	+04.798340E+2	0
+04.997274100E+6	+03.283000E+2	+01.800000E+0	+01.120000E+0	-03.180212E-2	+04.809060E+2	0
+04.997274100E+6	+03.283100E+2	+01.800000E+0	+01.130000E+0	-03.180212E-2	+04.819810E+2	0
+04.997274200E+6	+03.283100E+2	+01.900000E+0	+01.130000E+0	-03.356890E-2	+04.830550E+2	0
+04.997274100E+6	+03.283200E+2	+01.800000E+0	+01.140000E+0	-03.180212E-2	+04.841300E+2	0
+04.997274200E+6	+03.283200E+2	+01.900000E+0	+01.140000E+0	-03.356890E-2	+04.852140E+2	0
+04.997274200E+6	+03.283200E+2	+01.900000E+0	+01.140000E+0	-03.356890E-2	+04.862850E+2	0
+04.997274100E+6	+03.283200E+2	+01.800000E+0	+01.140000E+0	-03.180212E-2	+04.873640E+2	0
+04.997274200E+6	+03.283300E+2	+01.900000E+0	+01.150000E+0	-03.356890E-2	+04.884290E+2	0
+04.997274200E+6	+03.283300E+2	+01.900000E+0	+01.150000E+0	-03.356890E-2	+04.895050E+2	0
+04.997274300E+6	+03.283400E+2	+02.000000E+0	+01.160000E+0	-03.533569E-2	+04.905840E+2	0
+04.997274200E+6	+03.283500E+2	+01.900000E+0	+01.170000E+0	-03.356890E-2	+04.916490E+2	0
+04.997274200E+6	+03.283600E+2	+01.900000E+0	+01.180000E+0	-03.356890E-2	+04.927250E+2	0
+04.997274300E+6	+03.283600E+2	+02.000000E+0	+01.180000E+0	-03.533569E-2	+04.938070E+2	0
+04.997274200E+6	+03.283600E+2	+01.900000E+0	+01.180000E+0	-03.356890E-2	+04.948710E+2	0
+04.997274300E+6	+03.283600E+2	+02.000000E+0	+01.180000E+0	-03.533569E-2	+04.959470E+2	0
+04.997274200E+6	+03.283600E+2	+01.900000E+0	+01.180000E+0	-03.356890E-2	+04.970300E+2	0
+04.997274300E+6	+03.283700E+2	+02.000000E+0	+01.190000E+0	-03.533569E-2	+04.981070E+2	0
+04.997274300E+6	+03.283700E+2	+02.000000E+0	+01.190000E+0	-03.533569E-2	+04.991710E+2	0
+04.997274300E+6	+03.283700E+2	+02.000000E+0	+01.190000E+0	-03.533569E-2	+05.002540E+2	0
+04.997274400E+6	+03.283700E+2	+02.100000E+0	+01.190000E+0	-03.710247E-2	+05.013240E+2	0
+04.997274300E+6	+03.283700E+2	+02.000000E+0	+01.190000E+0	-03.533569E-2	+05.024040E+2	0
+04.997274300E+6	+03.283800E+2	+02.000000E+0	+01.200000E+0	-03.533569E-2	+05.034680E+2	0
+04.997274300E+6	+03.283800E+2	+02.000000E+0	+01.200000E+0	-03.533569E-2	+05.045410E+2	0
+04.997274300E+6	+03.283800E+2	+02.000000E+0	+01.200000E+0	-03.533569E-2	+05.056210E+2	0
+04.997274400E+6	+03.283800E+2	+02.100000E+0	+01.200000E+0	-03.710247E-2	+05.067020E+2	0
+04.997274300E+6	+03.283800E+2	+02.000000E+0	+01.200000E+0	-03.533569E-2	+05.077750E+2	0
+04.997274400E+6	+03.283800E+2	+02.100000E+0	+01.200000E+0	-03.710247E-2	+05.088520E+2	0
+04.997274400E+6	+03.283900E+2	+02.100000E+0	+01.210000E+0	-03.710247E-2	+05.099300E+2	0
+04.997274400E+6	+03.283900E+2	+02.100000E+0	+01.210000E+0	-03.710247E-2	+05.109960E+2	0
+04.997274400E+6	+03.284000E+2	+02.100000E+0	+01.220000E+0	-03.710247E-2	+05.120710E+2	0
+04.997274400E+6	+03.284100E+2	+02.100000E+0	+01.230000E+0	-03.710247E-2	+05.131570E+2	0
+04.997274400E+6	+03.284200E+2	+02.100000E+0	+01.240000E+0	-03.710247E-2	+05.142220E+2	0
+04.997274400E+6	+03.284200E+2	+02.100000E+0	+01.240000E+0	-03.710247E-2	+05.152960E+2	0
+04.997274400E+6	+03.284200E+2	+02.100000E+0	+01.240000E+0	-03.710247E-2	+05.163700E+2	0
+04.997274500E+6	+03.284200E+2	+02.200000E+0	+01.240000E+0	-03.886926E-2	+05.174600E+2	0
+04.997274400E+6	+03.284300E+2	+02.100000E+0	+01.250000E+0	-03.710247E-2	+05.185350E+2	0
+04.997274400E+6	+03.284400E+2	+02.100000E+0	+01.260000E+0	-03.710247E-2	+05.196080E+2	0
+04.997274500E+6	+03.284400E+2	+02.200000E+0	+01.260000E+0	-03.886926E-2	+05.206800E+2	0
+04.997274500E+6	+03.284500E+2	+02.200000E+0	+01.270000E+0	-03.886926E-2	+05.217560E+2	0
+04.997274500E+6	+03.284400E+2	+02.200000E+0	+01.260000E+0	-03.886926E-2	+05.228350E+2	0
+04.997274400E+6	+03.284400E+2	+02.100000E+0	+01.260000E+0	-03.710247E-2	+05.239080E+2	0
+04.997274400E+6	+03.284500E+2	+02.100000E+0	+01.270000E+0	-03.710247E-2	+05.249720E+2	0
+04.997274400E+6	+03.284600E+2	+02.100000E+0	+01.280000E+0	-03.710247E-2	+05.260580E+2	0
+04.997274500E+6	+03.284600E+2	+02.200000E+0	+01.280000E+0	-03.886926E-2	+05.271340E+2	0
+04.997274500E+6	+03.284700E+2	+02.200000E+0	+01.290000E+0	-03.886926E-2	+05.282110E+2	0
+04.997274500E+6	+03.284800E+2	+02.200000E+0	+01.300000E+0	-03.886926E-2	+05.292800E+2	0
+04.997274600E+6	+03.284700E+2	+02.300000E+0	+01.290000E+0	-04.063604E-2	+05.303460E+2	0
+04.997274500E+6	+03.284700E+2	+02.200000E+0	+01.290000E+0	-03.886926E-2	+05.314190E+2	0
+04.997274500E+6	+03.284700E+2	+02.200000E+0	+01.290000E+0	-03.886926E-2	+05.324980E+2	0
